"PLEASE do not sort this page, it will break the scripts (But manually add stuff where appropriate)",,,,Can be completed with v1.2.x data. Leave the class columns empty.
Class (Reference only) added to help with organizing efforts. Be nice and add them as you go.
,Game,,Server,Changed,,Client Duplicates
class (for reference only),Reference,class (for reference only),Reference,Name,Notes,188
a (PathPoint),func_1179_a,,func_730_a,isAssigned,Returns true if this point has already been assigned to a path,,[1]
a (PathPoint),func_1180_a,,func_731_a,distanceTo,Returns the linear distance to another path point
ModelRenderer,func_923_a,*,*,entityLimbDefine,"Takes seven arguements for X, Y, Z positioning, width, length, height, and a size multiplier and creates an entity limb.",DUPLICATE,DUPLICATE
GuiGameOver,func_6450_b,*,*,doesGuiPauseGame,Returns true if this GUI should pause the game when it is displayed in single-player,DUPLICATE,DUPLICATE
TileEntityRenderer,func_1031_b,*,*,getSpecialRendererForEntity,"Returns the TileEntitySpecialRenderer used to render this TileEntity instance, or null if it has no special renderer",DUPLICATE,DUPLICATE
TileEntityFurnace,func_487_i,*,*,smeltItem,Turn one item from the furnace source stack into the appropriate smelted item in the furnace result stack,DUPLICATE,DUPLICATE
TileEntityFurnace,func_486_d,*,*,getSmeltingResultItem,"Returns the item ID of the result of smelting the given item ID, or -1 if the given item can't be smelted.",DUPLICATE,DUPLICATE
TileEntityFurnace,func_485_a,*,*,isBurning,Returns true if the furnace is currently burning,DUPLICATE,DUPLICATE
TileEntityMobSpawner,func_484_a,*,*,anyPlayerInRange,Returns true if there is a player in range (using World.getClosestPlayer),DUPLICATE,DUPLICATE
TileEntityFurnace,func_489_b,*,*,getBurnTimeRemainingScaled,"Returns an integer between 0 and the passed value representing how much burn time is left on the current fuel item, where 0 means that the item is exhausted and the passed value means that the item is fresh",DUPLICATE,DUPLICATE
TileEntityFurnace,func_488_a,*,*,getItemBurnTime,"Returns the number of ticks that the supplied fuel item will keep the furnace burning, or 0 if the item isn't fuel",DUPLICATE,DUPLICATE
EntityList,func_1084_a,*,*,createEntity,create a new instance of an entity by using an entityID,DUPLICATE,DUPLICATE
EntityList,func_1081_a,*,*,createEntityFromNBT,create a new instance of an entity from NBT store,DUPLICATE,DUPLICATE
EntityList,func_1080_a,*,*,addMapping,adds a mapping between Entity classes and both a string representation and an ID,DUPLICATE,DUPLICATE
NBTTagFloat,func_735_a,*,*,writeTagContents,"Write the actual data contents of the tag, implemented in NBT extension classes",DUPLICATE,DUPLICATE
NBTTagFloat,func_736_a,*,*,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes",DUPLICATE,DUPLICATE
TileEntitySignRenderer,func_932_a,*,*,renderTileEntitySignAt,*,DUPLICATE,DUPLICATE
TileEntityMobSpawnerRenderer,func_930_a,*,*,renderTileEntityAt,*,DUPLICATE,DUPLICATE
RenderGlobal,func_938_b,*,*,releaseEntitySkin,Decrement the reference counter for this entity's skin image data,DUPLICATE,DUPLICATE
ItemRenderer,func_4132_a,*,*,renderItem,Renders the item stack for being in an entity's hand Args: itemStack,DUPLICATE,DUPLICATE
EntityList,func_1082_a,*,*,getEntityID,gets the entityID of a specific entity,DUPLICATE,DUPLICATE
ItemStack,func_1099_b,*,*,canHarvestBlock,Checks if the itemStack object can harvest a specified block,DUPLICATE,DUPLICATE
GuiChest,func_589_a,*,*,drawGuiContainerBackgroundLayer,Draw the background layer for the GuiContainer (everything behind the items),DUPLICATE,DUPLICATE
GuiChest,func_587_j,*,*,drawGuiContainerForegroundLayer,Draw the foreground layer for the GuiContainer (everythin in front of the items),DUPLICATE,DUPLICATE
World,func_630_d,*,*,blockExists,"Returns whether a block exists at world coordinates x, y, z",DUPLICATE,DUPLICATE
Timer,func_904_a,*,*,updateTimer,Updates all fields of the Timer using the current time,DUPLICATE,DUPLICATE
Minecraft,func_6272_a,*,*,displayGuiScreen,Sets the argument GuiScreen as the main (topmost visible) screen.,DUPLICATE,DUPLICATE
RenderHelper,func_1159_a,*,*,disableStandardItemLighting,Disables the OpenGL lighting properties enabled by enableStandardItemLighting,DUPLICATE,DUPLICATE
RenderHelper,func_1158_b,*,*,enableStandardItemLighting,Sets the OpenGL lighting properties to the values used when rendering blocks as items,DUPLICATE,DUPLICATE
Block,func_222_c,*,*,setHardness,Sets how many hits it takes to break a block.,DUPLICATE,DUPLICATE
Minecraft,func_6264_a,*,*,getAppDir,gets the working dir (OS specific) for the specific application (which is always minecraft),DUPLICATE,DUPLICATE
CompressedStreamTools,func_1143_a,*,*,writeGzippedCompoundToOutputStream,"Write the compound, gzipped, to the outputstream.",DUPLICATE,DUPLICATE
Block,func_219_b,*,*,setResistance,Sets the the blocks resistance to explosions. Returns the object for convenience in constructing.,DUPLICATE,DUPLICATE
World,func_692_l,*,*,removeBlockTileEntity,"Removes the TileEntity for a given block in X,Y,Z coordinates",DUPLICATE,DUPLICATE
EntityPlayer,func_454_b,*,*,canHarvestBlock,Checks if the player has the ability to harvest a block (checks current inventory item for a tool if necessary),DUPLICATE,DUPLICATE
World,func_678_c,*,*,releaseEntitySkin,Decrement the reference counter for this entity's skin image data,DUPLICATE,DUPLICATE
World,func_672_b,*,*,removeWorldAccess,Removes a worldAccess from the worldAccesses object,DUPLICATE,DUPLICATE
World,func_654_a,*,*,setBlockTileEntity,"Sets the TileEntity for a given block in X, Y, Z coordinates",DUPLICATE,DUPLICATE
WorldProviderHell,func_4092_a,*,*,getChunkLoader,Returns the chunk loader back for the world provider. Args: fileName,DUPLICATE,DUPLICATE
WorldProvider,func_4095_a,*,*,registerWorld,"associate an existing world with a World provider, and setup its lightbrightness table",DUPLICATE,DUPLICATE
WorldProviderHell,func_4094_c,*,*,getChunkProvider,Returns the chunk provider back for the world provider,DUPLICATE,DUPLICATE
WorldProviderHell,func_4098_a,*,*,registerWorldChunkManager,creates a new world chunk manager for WorldProvider,DUPLICATE,DUPLICATE
WorldChunkManagerHell,func_4071_a,*,*,getTemperatures,"Returns a list of temperatures to use for the specified blocks.  Args: listToReuse, x, y, width, length",DUPLICATE,DUPLICATE
World,func_688_b,*,*,setBlockAndMetadataWithNotify,"Sets the block ID and metadata, then notifies neighboring blocks of the change",DUPLICATE,DUPLICATE
World,func_669_m,*,*,saveLevel,Saves the global data associated with this World,DUPLICATE,DUPLICATE
NetClientHandler,func_848_a,*,*,processReadPackets,Processes the packets that have been read since the last call to this function.,DUPLICATE,DUPLICATE
NetClientHandler,func_847_a,*,*,addToSendQueue,Adds the packet to the send queue,DUPLICATE,DUPLICATE
World,func_660_k,*,*,sendQuittingDisconnectingPacket,"If on MP, sends a quitting packet.",DUPLICATE,DUPLICATE
InventoryPlayer,func_474_j_,*,*,onInventoryChanged,"Called when an the contents of an Inventory change, usually",DUPLICATE,DUPLICATE
BlockRedstoneWire,func_279_b,*,*,isPowerProviderOrWire,"Calls canProvidePower() on the specified block and returns the result, but bypasses the wiresProvidePower flag",DUPLICATE,DUPLICATE
BlockRedstoneTorch,func_273_a,*,*,checkForBurnout,*,DUPLICATE,DUPLICATE
ItemRenderer,func_898_a,*,*,renderInsideOfBlock,"Renders the texture of the block the player is inside as an overlay. Args: partialTickTime, blockTextureIndex",DUPLICATE,DUPLICATE
ItemRenderer,func_890_d,*,*,renderFireInFirstPerson,Renders the fire on the screen for first person mode. Arg: partialTickTime,DUPLICATE,DUPLICATE
ItemRenderer,func_892_c,*,*,renderWarpedTextureOverlay,Renders a texture that warps around based on the direction the player is looking. Texture needs to be bound before being called. Used for the water overlay. Args: parialTickTime,DUPLICATE,DUPLICATE
ItemRenderer,func_893_b,*,*,renderOverlays,Renders all the overlays that are in first person mode. Args: partialTickTime,DUPLICATE,DUPLICATE
MathHelper,func_1110_d,*,*,convertToBlockCoord_float,Takes a float and converts it into a block coordinate taking into account integer conversion rounds to zero below zero.,DUPLICATE,DUPLICATE
ItemRenderer,func_4133_a,*,*,renderItemInFirstPerson,Renders the active item in the player's hand when in first person mode. Args: partialTickTime,DUPLICATE,DUPLICATE
Chunk,func_1023_e,*,*,removeChunkBlockTileEntity,Removes the TileEntity for a given block in this chunk,DUPLICATE,DUPLICATE
TileEntityRenderer,func_1028_a,*,*,hasSpecialRenderer,"Returns true if this TileEntity instance has a TileEntitySpecialRenderer associated with it, false otherwise.",DUPLICATE,DUPLICATE
World,func_607_d,*,*,setEntityDead,"Not sure what this does 100%, but from the calling methods this method should be called like this.",DUPLICATE,DUPLICATE
World,func_606_b,*,*,obtainEntitySkin,"Start the skin for this entity downloading, if necessary, and increment its reference counter",DUPLICATE,DUPLICATE
ChunkCache,func_603_b,*,*,getBlockTileEntity,"Returns the TileEntity associated with a given block in X,Y,Z coordinates, or null if no TileEntity exists",DUPLICATE,DUPLICATE
BlockPressurePlate,func_318_h,*,*,setStateIfMobInteractsWithPlate,"Checks if there are mobs on the plate. If a mob is on the plate and it is off, it turns it on, and vice versa.",DUPLICATE,DUPLICATE
BlockLever,func_267_h,*,*,checkIfAttachedToBlock,"Checks if the block is attached to another block. If it is not, it returns false and drops the block as an item. If it is it returns true.",DUPLICATE,DUPLICATE
BlockRedstoneTorch,func_6356_h,*,*,isAttachedBlockProvidingPower,Check if the block this torch is attached to is powering it (i.e. turning it off),DUPLICATE,DUPLICATE
MathHelper,func_1108_b,*,*,convertToBlockCoord_double,Takes a double and converts it into a block coordinate taking into account integer conversion rounds to zero below zero.,DUPLICATE,DUPLICATE
TileEntityRenderer,func_1032_a,*,*,renderTileEntityAt,Render this TileEntity at a given set of coordinates,DUPLICATE,DUPLICATE
TileEntityRenderer,func_1030_a,*,*,renderTileEntity,Render this TileEntity at its current position from the player,DUPLICATE,DUPLICATE
EntitySkeleton,func_4045_l,*,*,getHeldItem,"Returns the item that this EntityLiving is holding, if any.",DUPLICATE,DUPLICATE
EntityPigZombie,func_4049_h,*,*,becomeAngryAt,Causes this PigZombie to become angry at the supplied Entity (which will be a player).,DUPLICATE,DUPLICATE
World,func_639_a,*,*,saveWorld,"Saves the data for this World.  If passed true, then only save up to 2 chunks, otherwise, save all chunks.",DUPLICATE,DUPLICATE
IChunkProvider,func_533_b,*,*,provideChunk,"Will return back a chunk, if it doesn't exist and its not a MP client it will generates all the blocks for the specified chunk from the map seed and chunk seed",DUPLICATE,DUPLICATE
IChunkProvider,func_535_a,*,*,saveChunks,"Two modes of operation: if passed true, save all Chunks in one go.  If passed false, save up to two chunks.  Return true if all chunks have been saved.",DUPLICATE,DUPLICATE
Chunk,func_1006_f,*,*,setChunkModified,Sets the isModified flag for this Chunk,DUPLICATE,DUPLICATE
Chunk,func_1005_a,*,*,setChunkBlockTileEntity,Sets the TileEntity for a given block in this chunk,DUPLICATE,DUPLICATE
Chunk,func_1002_d,*,*,getChunkBlockTileEntity,Gets the TileEntity for a given block in this chunk,DUPLICATE,DUPLICATE
TileEntityRenderer,func_4144_a,*,*,getSpecialRendererForClass,"Returns the TileEntitySpecialRenderer used to render this TileEntity class, or null if it has no special renderer",DUPLICATE,DUPLICATE
EntityFireball,func_401_c_,*,*,canBeCollidedWith,Returns true if other Entities should be prevented from moving through this Entity.,DUPLICATE,DUPLICATE
TileEntityRenderer,func_1026_a,*,*,setRenderingContext,"Sets references to the World, RenderEngine, FontRenderer, and EntityPlayer, as well as calculating the player's current position/angle within the current tick",DUPLICATE,DUPLICATE
WorldGenDungeons,func_531_b,*,*,pickMobSpawner,Randomly decides which spawner to use in a dungeon,DUPLICATE,DUPLICATE
WorldGenDungeons,func_530_a,*,*,pickCheckLootItem,Picks potentially a random item to add to a dungeon chest.,DUPLICATE,DUPLICATE
*,*,WorldProviderHell,func_4086_a,getChunkLoader,Returns the chunk loader back for the world provider. Args: fileName,,DUPLICATE
*,*,WorldProviderHell,func_4087_c,getChunkProvider,Returns the chunk provider back for the world provider,,DUPLICATE
*,*,WorldChunkManagerHell,func_4068_a,getTemperatures,"Returns a list of temperatures to use for the specified blocks.  Args: listToReuse, x, y, width, length",,DUPLICATE
*,*,Block,func_237_c,setHardness,Sets how many hits it takes to break a block.,,DUPLICATE
*,*,WorldProviderHell,func_4092_a,canCoordinateBeSpawn,"Will check if the x, z position specified is alright to be set as the map spawn point",,DUPLICATE
*,*,NBTTagInt,func_381_a,writeTagContents,"Write the actual data contents of the tag, implemented in NBT extension classes",,DUPLICATE
*,*,NBTTagInt,func_382_a,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes",,DUPLICATE
*,*,Block,func_232_b,setResistance,Sets the the blocks resistance to explosions. Returns the object for convenience in constructing.,,DUPLICATE
*,*,MathHelper,func_588_d,convertToBlockCoord_float,Takes a float and converts it into a block coordinate taking into account integer conversion rounds to zero below zero.,,DUPLICATE
*,*,MathHelper,func_584_b,convertToBlockCoord_double,Takes a double and converts it into a block coordinate taking into account integer conversion rounds to zero below zero.,,DUPLICATE
EntityPlayer,func_364_b,*,*,addToPlayerScore,"Adds a value to the player score. Currently not actually used and the entity passed in does nothing. Args: entity, scoreToAdd"
EntityPlayerSP,func_452_a,*,*,displayGUIChest,"Displays the GUI for interacting with a chest inventory. Args: chestInventory"
EntityPlayerSP,func_453_a,*,*,displayGUIFurnace,"Displays the furnace GUI for the passed in furnace entity. Args: tileEntityFurnace"
EntityPlayerSP,func_445_l,*,*,displayGUICrafting,"Displays the crafting GUI for a workbench."
EntityPlayerSP,func_4052_a,*,*,displayGUIEditSign,"Displays the GUI for editing a sign. Args: tileEntitySign"
